load_1,disk_r,disk_svc,disk_w,disk_wb
0.149651,0.0,0.005415,0.039949,0.029709
0.150285,5e-06,0.00722,0.043036,0.032689
0.136969,0.0,0.00722,0.034834,0.025761
0.131051,0.0,0.009025,0.027974,0.018474
0.144367,0.0,0.00722,0.026414,0.02082
0.147749,0.0,0.005415,0.039263,0.025637
0.13253,0.0,0.00722,0.034335,0.025848
0.148594,0.0,0.009025,0.033493,0.022583
0.130839,0.0,0.00722,0.04313,0.029697
0.130839,0.0,0.00722,0.032371,0.025699
0.160008,0.0,0.005415,0.034678,0.025737
0.142676,0.0,0.00722,0.041976,0.03254
0.14796,0.0,0.034296,0.035645,0.025774
0.155992,0.0,0.009025,0.035988,0.025997
0.135489,0.0,0.045126,0.029003,0.02118
0.139294,0.0,0.00722,0.032402,0.025724
0.133798,0.0,0.005415,0.034803,0.025774
0.139505,0.0,0.00722,0.050583,0.029188
0.125978,0.0,0.005415,0.035053,0.025712
0.129994,0.0,0.005415,0.03103,0.02195
0.133376,0.0,0.064982,0.027631,0.020994
0.147749,0.0,0.00722,0.041571,0.032627
0.143521,5e-06,0.01444,0.047122,0.034576
0.136546,0.0,0.00722,0.03683,0.025997
0.144156,0.0,0.005415,0.033961,0.02596
0.14331,0.0,0.009025,0.027974,0.02087
0.150074,0.0,0.009025,0.034866,0.02601
0.142042,0.0,0.005415,0.037828,0.026047
0.136335,0.0,0.00722,0.046092,0.029796
0.143099,0.0,0.009025,0.036518,0.026506
0.131262,0.0,0.005415,0.032714,0.025699
0.148383,0.0,0.012635,0.042225,0.032329
0.118368,0.0,0.01083,0.02919,0.021627
0.114141,0.0,0.012635,0.044533,0.029883
0.1264,1.5e-05,0.00722,0.033836,0.025128
0.125343,5e-06,0.01083,0.107403,0.101183
0.123018,0.0,0.005415,0.033244,0.023067
0.144156,0.0,0.009025,0.035739,0.025823
0.150285,0.0,0.00722,0.03839,0.025948
0.127669,0.0,0.009025,0.035302,0.025811
0.135489,0.0,0.00722,0.033369,0.025314
0.141619,0.0,0.009025,0.042069,0.032478
0.143733,0.0,0.00722,0.044377,0.029933
0.140351,0.0,0.00722,0.035271,0.025985
0.12936,0.0,0.016245,0.029969,0.021329
0.131896,0.0,0.00722,0.034554,0.025749
0.121962,0.0,0.005415,0.035053,0.025985
0.131051,0.0,0.01444,0.037485,0.026022
0.145212,0.0,0.005415,0.045874,0.03002
0.143944,0.0,0.00722,0.027163,0.01933
0.131896,0.0,0.00722,0.03262,0.025786
0.112238,0.0,0.009025,0.040791,0.031745
0.12788,0.0,0.005415,0.043754,0.03105
0.131473,0.0,0.005415,0.029159,0.02123
0.139928,0.0,0.009025,0.040354,0.029548
0.137814,0.0,0.046931,0.035022,0.02627
0.139505,0.0,0.00722,0.030843,0.025563
0.164447,0.0,0.01083,0.03287,0.021515
0.148383,0.0,0.00722,0.044783,0.029995
0.151554,0.0,0.00722,0.030375,0.021155
0.134644,0.0,0.00722,0.033649,0.026171
0.133798,0.0,0.00722,0.039325,0.031944
0.134221,0.0,0.018051,0.033961,0.025873
0.124287,0.0,0.009025,0.045531,0.031758
0.114986,0.0,0.005415,0.033213,0.024346
0.124498,0.0,0.005415,0.034273,0.025165
0.131262,0.0,0.019856,0.032495,0.02637
0.153456,0.0,0.00722,0.033681,0.021416
0.149017,0.0,0.036101,0.043847,0.030169
0.159586,0.0,0.01083,0.034803,0.026183
0.147749,0.0,0.005415,0.030219,0.021342
0.13253,0.0,0.009025,0.045781,0.036848
0.129148,0.0,0.009025,0.035053,0.02565
0.139505,0.0,0.01444,0.028909,0.021615
0.145001,0.0,0.01083,0.04288,0.030082
0.14479,0.0,0.01083,0.033681,0.025451
0.153245,0.0,0.01083,0.032714,0.025923
0.166561,0.0,0.00722,0.035333,0.02046
0.139717,0.0,0.009025,0.031092,0.021565
0.125132,0.0,0.009025,0.034304,0.025252
0.1264,0.0,0.019856,0.035645,0.025898
0.14331,5e-06,0.009025,0.041383,0.032652
0.152399,0.0,0.019856,0.035271,0.025426
0.138449,0.0,0.00722,0.044471,0.030156
0.155147,0.0,0.00722,0.035458,0.026097
0.134644,0.0,0.005415,0.030531,0.021168
0.130205,0.0,0.005415,0.038015,0.029933
0.140774,0.0,0.01083,0.035115,0.021764
0.154513,5e-06,0.021661,0.042787,0.03038
0.139083,1.5e-05,0.012635,0.035458,0.024073
0.151765,0.000108,0.01444,0.10625,0.099035
0.129571,0.0,0.009025,0.04051,0.032788
0.146692,5e-06,0.009025,0.044471,0.032416
0.140562,0.0,0.00722,0.029876,0.021404
0.14479,0.0,0.01083,0.042038,0.03038
0.146058,5e-06,0.009025,0.035146,0.025786
0.135701,0.0,0.005415,0.028878,0.021714
0.139294,0.0,0.00361,0.035115,0.025873
0.135912,0.0,0.00722,0.0455,0.030256
0.151131,0.0,0.01083,0.033088,0.023713
0.145001,0.0,0.009025,0.041633,0.030156
0.151554,5e-06,0.00722,0.042911,0.032788
0.165081,0.0,0.005415,0.030687,0.02159
0.142465,0.0,0.009025,0.041508,0.030206
0.12323,0.0,0.005415,0.034117,0.025501
0.145847,0.0,0.009025,0.031466,0.021751
0.128303,0.0,0.01083,0.033275,0.025873
0.15261,0.0,0.009025,0.031123,0.021565
0.142042,5e-06,0.005415,0.047808,0.034266
0.130205,0.0,0.01083,0.033244,0.023949
0.149863,0.0,0.009025,0.023763,0.019132
0.153667,0.0,0.009025,0.043972,0.032826
0.150919,0.0,0.005415,0.040011,0.030256
0.143733,0.0,0.025271,0.034148,0.025563
0.136335,0.0,0.01083,0.031092,0.021652
0.143944,0.0,0.005415,0.044627,0.032627
0.136758,0.0,0.005415,0.030531,0.023402
0.16952,5e-06,0.009025,0.042225,0.02848
0.161488,0.003022,0.072202,0.033649,0.023465
0.146058,0.0,0.005415,0.035084,0.025103
0.132107,0.0,0.005415,0.035458,0.026034
0.150919,0.0,0.00722,0.043691,0.034005
0.142465,5e-06,0.009025,0.029938,0.023129
0.139294,0.0,0.012635,0.028878,0.020882
0.137603,0.020358,0.090253,0.041259,0.030194
0.14944,0.004218,0.036101,0.035365,0.026817
0.15557,0.000624,0.01083,0.034897,0.026395
0.162545,0.0,0.009025,0.034398,0.023291
0.178398,5e-06,0.019856,0.044876,0.031907
0.143733,0.0,0.009025,0.037173,0.027177
0.174804,0.0,0.009025,0.035489,0.027797
0.124287,0.0,0.01083,0.042257,0.033595
0.119636,0.0,0.00722,0.034148,0.027425
0.139717,0.0,0.005415,0.032028,0.022533
0.162756,0.0,0.00722,0.044315,0.031907
0.158317,0.0,0.009025,0.036456,0.027177
0.14479,0.0,0.00722,0.0305,0.022509
0.145847,0.0,0.032491,0.047433,0.032639
0.134855,0.0,0.01083,0.034803,0.024594
0.154301,5e-06,0.005415,0.039543,0.029685
0.180723,5e-06,0.009025,0.033899,0.024557
0.152822,0.0,0.009025,0.046155,0.036351
0.135067,0.0,0.012635,0.032371,0.024967
0.169732,0.0,0.009025,0.038171,0.027202
0.150497,0.0,0.01083,0.03156,0.022707
0.160854,0.0,0.009025,0.043816,0.031894
0.156415,0.0,0.01083,0.036737,0.027388
0.148594,0.0,0.009025,0.036893,0.024532
0.128937,0.0,0.025271,0.031903,0.024135
0.13401,0.0,0.005415,0.046623,0.033931
0.140985,0.002382,0.072202,0.033182,0.024358
0.162545,0.019383,0.057762,0.110023,0.096925
0.161065,0.00625,0.093863,0.066207,0.056079
0.157895,0.017429,0.077617,0.034211,0.026556
0.120482,0.002073,0.034296,0.035489,0.02596
0.120693,0.0,0.009025,0.035988,0.026643
0.127669,0.00034,0.01083,0.037173,0.026618
0.132741,0.00017,0.018051,0.036207,0.023254
0.119214,0.0,0.005415,0.030905,0.025128
0.138871,0.0,0.005415,0.046591,0.03177
0.120271,0.0,0.005415,0.036643,0.027574
0.124498,0.0,0.01083,0.043005,0.033608
0.130839,0.0,0.00361,0.033681,0.023055
0.1264,0.00907,0.083032,0.044377,0.033198
0.12323,0.015474,0.083032,0.031248,0.023191
0.163602,0.002578,0.023466,0.046342,0.032751
0.159797,0.000469,0.01083,0.036518,0.02817
0.138871,0.000103,0.039711,0.035365,0.023924
0.16487,0.0,0.009025,0.036581,0.027562
0.16952,5e-06,0.00722,0.046373,0.032577
0.146481,0.0,0.009025,0.037142,0.027934
0.140774,0.0,0.01444,0.044346,0.034266
0.12788,0.0,0.012635,0.03025,0.022807
0.129994,0.0,0.01083,0.034367,0.026966
0.108434,0.0,0.00722,0.035302,0.026506
0.138871,5e-06,0.016245,0.044034,0.031783
0.139294,0.0,0.00722,0.030874,0.022397
0.120271,0.0,0.045126,0.048026,0.031907
0.116677,5e-06,0.009025,0.02947,0.022024
0.110336,0.0,0.01083,0.045188,0.033583
0.125132,0.018171,0.086643,0.033743,0.024619
0.144578,0.008591,0.041516,0.059627,0.046072
0.16635,0.001006,0.01083,0.190794,0.186487
0.164659,1.5e-05,0.009025,0.096301,0.087862
0.125766,0.0,0.01083,0.041415,0.031212
0.16487,0.0,0.00722,0.03524,0.026668
0.154936,0.0,0.005415,0.049928,0.037518
0.159586,0.0,0.00722,0.039543,0.027338
0.173959,0.0,0.021661,0.050864,0.040299
0.147115,0.0,0.016245,0.031934,0.024023
0.159163,0.0,0.00722,0.04129,0.032763
0.189389,0.0,0.009025,0.050458,0.040088
0.223209,0.0,0.00722,0.056259,0.042422
0.201015,0.0,0.009025,0.039793,0.033608
0.199535,0.0,0.00722,0.029159,0.022223
0.193194,0.0,0.009025,0.054731,0.042671
0.208835,1.5e-05,0.01083,0.043442,0.034365
0.220672,1.5e-05,0.009025,0.035177,0.025228
0.20799,5.2e-05,0.01083,0.053234,0.038425
0.190023,1.5e-05,0.009025,0.036238,0.028108
0.189601,5e-06,0.019856,0.057163,0.044955
0.16635,5e-06,0.009025,0.048681,0.038003
0.185162,0.0,0.01444,0.035926,0.027971
0.172479,0.0,0.009025,0.036955,0.03115
0.159163,0.0,0.009025,0.042381,0.033297
0.193194,2.6e-05,0.025271,0.057849,0.044819
0.173114,0.0,0.009025,0.04104,0.031187
0.140351,5e-06,0.012635,0.039606,0.028108
0.161065,1.5e-05,0.01083,0.052111,0.041144
0.153879,5e-06,0.01083,0.043192,0.033285
0.197844,5e-06,0.009025,0.039013,0.029486
0.227225,5e-06,0.036101,0.052018,0.042745
0.203128,1.5e-05,0.028881,0.054575,0.042907
0.217079,1.5e-05,0.018051,0.037454,0.030492
0.220884,0.0,0.009025,0.040323,0.030678
0.227013,1.5e-05,0.009025,0.045219,0.036649
0.229973,6.7e-05,0.032491,0.13098,0.1206
0.195942,5e-06,0.012635,0.065459,0.048109
0.220461,0.0,0.01083,0.036986,0.029424
0.196153,0.0,0.01083,0.042537,0.034837
0.201015,0.0,0.005415,0.045313,0.035756
0.209258,3.1e-05,0.01083,0.049149,0.040796
0.171,5e-06,0.005415,0.056353,0.041156
0.162122,5e-06,0.009025,0.042288,0.035743
0.188121,3.1e-05,0.070397,0.0363,0.029039
0.216445,5e-06,0.009025,0.039388,0.031398
0.202283,0.0,0.00722,0.044502,0.036538
0.238216,0.0,0.009025,0.065771,0.049511
0.254069,0.0,0.009025,0.040323,0.031087
0.239062,0.0,0.01083,0.036768,0.030951
0.233143,0.0,0.009025,0.046685,0.037022
0.262735,0.0,0.01083,0.054014,0.043664
0.245614,0.0,0.009025,0.045313,0.037754
0.208201,0.0,0.00722,0.059346,0.045737
0.202917,0.0,0.00722,0.036674,0.031162
0.202071,0.0,0.00722,0.044596,0.036004
0.205242,0.0,0.021661,0.044751,0.036463
0.24646,0.0,0.01083,0.049117,0.037469
0.219827,0.0,0.043321,0.046747,0.036289
0.231875,0.0,0.005415,0.045687,0.037916
0.236948,0.0,0.00722,0.055885,0.043962
0.2435,0.0,0.041516,0.054014,0.044819
0.239484,0.0,0.019856,0.037205,0.030901
0.240541,0.0,0.00722,0.060625,0.046507
0.23885,0.0,0.037906,0.046498,0.040523
0.247094,0.0,0.01083,0.047246,0.03768
0.245403,0.022281,0.081227,0.047527,0.037804
0.253012,0.000583,0.021661,0.049273,0.036637
0.252378,0.000392,0.018051,0.048026,0.038114
0.211795,0.001351,0.054152,0.04419,0.036563
0.176073,0.013861,0.083032,0.04104,0.031286
0.168463,0.002449,0.045126,0.048494,0.039741
0.150074,0.0,0.005415,0.033119,0.026742
0.16339,0.0,0.005415,0.041103,0.031882
0.157895,0.0,0.009025,0.047402,0.036215
0.142676,0.0,0.01083,0.032932,0.02596
0.158952,0.0,0.00722,0.047995,0.035954
0.171,0.0,0.005415,0.048057,0.030094
0.172268,0.0,0.00722,0.03209,0.023129
0.151976,0.0,0.009025,0.050895,0.038611
0.152188,0.0,0.025271,0.028847,0.023018
0.145635,0.0,0.009025,0.056602,0.044781
0.142887,0.0,0.009025,0.034834,0.02596
0.156627,5e-06,0.005415,0.045469,0.032279
0.150919,0.0,0.01083,0.032714,0.024979
0.157049,0.0,0.012635,0.046124,0.034961
0.142465,0.0,0.012635,0.033462,0.024421
0.148383,0.0,0.01083,0.04787,0.031447
0.141408,0.0,0.009025,0.043816,0.031174
0.169097,0.0,0.00361,0.042288,0.030938
0.166772,0.0,0.01083,0.028441,0.021242
0.149651,5e-06,0.00722,0.055417,0.042857
0.144156,4.1e-05,0.045126,0.098484,0.083566
0.140985,5e-06,0.009025,0.07865,0.068991
0.139505,0.0,0.00722,0.041882,0.03105
0.143099,0.0,0.028881,0.036955,0.028927
0.139083,0.0,0.00722,0.034335,0.0256
0.142465,0.0,0.009025,0.049024,0.032937
0.142676,0.0,0.00722,0.031622,0.022633
0.14944,0.0,0.00722,0.042537,0.03105
0.146058,0.0,0.063177,0.040853,0.032627
0.151554,0.0,0.005415,0.039481,0.030541
0.131896,0.0,0.005415,0.046248,0.031497
0.136546,0.0,0.009025,0.029907,0.021739
0.152188,0.0,0.043321,0.042537,0.031907
0.16635,0.0,0.009025,0.026601,0.02226
0.151765,0.0,0.00722,0.042194,0.030789
0.125343,0.0,0.00722,0.048151,0.033446
0.134432,0.0,0.005415,0.044252,0.031447
0.147749,5e-06,0.012635,0.030063,0.02154
0.159586,1.5e-05,0.009025,0.041851,0.030951
0.169732,0.0,0.005415,0.040791,0.0329
0.172902,5e-06,0.039711,0.043192,0.031236
0.149651,0.0,0.005415,0.044783,0.034117
0.13401,0.0,0.009025,0.029127,0.021391
0.132107,1.5e-05,0.009025,0.040354,0.031361
0.137603,5e-06,0.028881,0.043598,0.033918
0.192137,1.5e-05,0.009025,0.041134,0.026581
0.145212,0.0,0.00722,0.027568,0.019405
0.178821,5e-06,0.009025,0.045032,0.034576
0.168252,0.0,0.009025,0.041196,0.031596
0.155147,0.0,0.00722,0.041165,0.033583
0.144367,0.0,0.00722,0.043566,0.032292
0.154301,0.0,0.00361,0.041726,0.029995
0.155358,0.0,0.023466,0.043442,0.031646
0.15261,0.0,0.019856,0.040853,0.029436
0.131051,0.0,0.005415,0.027381,0.022198
0.163602,0.0,0.037906,0.05049,0.034291
0.155358,0.0,0.00722,0.043067,0.031634
0.195096,5e-06,0.00722,0.033774,0.025463
0.179032,0.000541,0.018051,0.046997,0.034961
0.160431,5e-06,0.005415,0.038296,0.030715
0.159586,0.0,0.028881,0.045562,0.034191
0.130628,0.0,0.025271,0.029377,0.021441
0.133164,0.0,0.005415,0.044128,0.034042
0.110336,0.0,0.00361,0.030687,0.021925
0.124075,0.0,0.005415,0.043909,0.034688
0.167829,0.000593,0.01444,0.052485,0.029871
0.194885,0.000309,0.018051,0.040011,0.03002
0.190869,0.0,0.084838,0.045749,0.034886
0.173114,0.0,0.005415,0.035209,0.026556
0.195308,0.0,0.005415,0.05392,0.044459
0.176707,0.0,0.005415,0.034803,0.026941
0.188966,5e-06,0.00722,0.035209,0.027053
0.185373,1.5e-05,0.054152,0.055479,0.040535
0.191291,5e-06,0.005415,0.047122,0.035234
0.192982,0.0,0.025271,0.030001,0.023564
0.218981,0.0,0.009025,0.051425,0.035793
0.20651,5e-06,0.005415,0.04865,0.036848
0.178398,0.0,0.00722,0.035271,0.027139
0.195519,1.5e-05,0.027076,0.047995,0.037034
0.188755,0.0,0.021661,0.042756,0.036016
0.161488,0.0,0.009025,0.034335,0.026705
0.175016,5e-06,0.01083,0.046311,0.034477
0.206088,0.0,0.005415,0.034554,0.02673
0.168463,2.6e-05,0.009025,0.053452,0.03989
0.16487,2.6e-05,0.028881,0.1331,0.127814
0.166138,0.0,0.005415,0.055417,0.039716
0.165927,0.0,0.01083,0.036019,0.026953
0.168463,0.0,0.009025,0.046779,0.03511
0.18178,0.0,0.009025,0.036643,0.029014
0.150497,0.0,0.009025,0.039512,0.033136
0.188966,0.0,0.00722,0.040791,0.029647
0.190235,0.0,0.028881,0.053795,0.042174
0.210526,0.0,0.00722,0.03577,0.028828
0.204819,0.0,0.009025,0.037017,0.029337
0.209258,0.0,0.00722,0.035957,0.029846
0.213697,0.0,0.00722,0.055386,0.040051
0.165293,5e-06,0.009025,0.034554,0.025674
0.158529,0.0,0.005415,0.042724,0.031882
0.13401,0.0,0.030686,0.040042,0.029374
0.155147,0.0,0.01083,0.042413,0.033459
0.139928,0.0,0.005415,0.03945,0.030876
0.124921,0.0,0.005415,0.032059,0.023874
0.133376,2.6e-05,0.00722,0.04419,0.033955
0.16487,0.0,0.036101,0.028878,0.021019
0.162545,0.0,0.009025,0.047246,0.035842
0.154513,0.0,0.00361,0.033337,0.024011
0.14331,0.0,0.00722,0.040853,0.028083
0.155358,0.0,0.005415,0.043629,0.032875
0.142676,0.0,0.009025,0.029346,0.021875
0.126189,0.0,0.028881,0.053016,0.041938
0.138449,0.0,0.012635,0.027818,0.021304
0.142676,5e-06,0.012635,0.038982,0.028604
0.144367,0.0,0.00722,0.041196,0.030305
0.155147,0.0,0.009025,0.043972,0.032056
0.168041,0.0,0.00722,0.027911,0.021317
0.163813,0.0,0.009025,0.048275,0.033012
0.176073,0.0,0.009025,0.041352,0.031373
0.139294,0.0,0.064982,0.042163,0.030665
0.129782,0.0,0.01083,0.027942,0.021031
0.138449,0.0,0.009025,0.05233,0.040622
0.14014,0.0,0.009025,0.041446,0.030516
0.13866,0.0,0.019856,0.027132,0.021242
0.134432,0.0,0.00722,0.04313,0.033024
0.12175,0.0,0.009025,0.041602,0.030541
0.146692,0.0,0.005415,0.032215,0.024334
0.145847,0.0,0.005415,0.041882,0.023539
0.136546,5e-06,0.00722,0.03867,0.028182
0.113718,0.0,0.00361,0.046092,0.033285
0.140774,0.0,0.005415,0.029907,0.021118
0.138449,0.0,0.005415,0.053764,0.041789
0.148172,0.0,0.009025,0.0334,0.024557
0.14796,0.0,0.021661,0.040074,0.030715
0.138449,5e-06,0.01444,0.033275,0.023427
0.130628,0.0,0.005415,0.042818,0.030479
0.141196,0.0,0.009025,0.040978,0.030131
0.13253,0.0,0.005415,0.036986,0.023837
0.13866,0.0,0.043321,0.040978,0.030814
0.146903,0.0,0.005415,0.041695,0.030814
0.165293,0.0,0.005415,0.029283,0.021329
0.171,0.0,0.005415,0.041103,0.032478
0.144578,0.0,0.009025,0.051269,0.03809
0.139717,0.0,0.012635,0.035333,0.028964
0.138026,0.0,0.00722,0.03287,0.023738
0.134221,8.3e-05,0.016245,0.039013,0.028952
0.133376,0.000108,0.039711,0.038857,0.028493
0.137814,0.00018,0.01444,0.041508,0.028493
0.124287,0.0,0.00722,0.038109,0.028642
0.129571,1.5e-05,0.009025,0.038015,0.029039
0.122384,0.0,0.00722,0.038327,0.028853
0.126612,0.0,0.019856,0.045094,0.035321
0.159797,0.0,0.005415,0.050209,0.033322
0.145001,0.0,0.00722,0.030406,0.023465
0.131262,0.0,0.00722,0.043598,0.032441
0.141196,0.0,0.005415,0.037579,0.028406
0.128514,0.0,0.005415,0.034367,0.026134
0.164447,0.0,0.01083,0.036768,0.023713
0.185373,1.5e-05,0.009025,0.131791,0.12394
0.13401,0.0,0.00722,0.051581,0.037816
0.140985,0.0,0.01083,0.031809,0.023018
0.121962,0.0,0.00722,0.053889,0.042435
0.122173,0.0,0.00722,0.036924,0.027959
0.118157,0.0,0.009025,0.030624,0.024036
0.155358,0.0,0.00722,0.036019,0.028455
0.170577,0.0,0.01083,0.038171,0.028592
0.132953,0.0,0.00722,0.036581,0.027586
0.12788,0.0,0.005415,0.049585,0.033086
0.134221,0.0,0.01083,0.03655,0.028381
0.122173,0.0,0.00361,0.028441,0.021962
0.118368,0.0,0.045126,0.031622,0.023986
0.14796,0.0,0.009025,0.052018,0.040001
0.133798,5e-06,0.01083,0.037392,0.028455
0.125555,5e-06,0.009025,0.034304,0.025091
0.121962,0.0,0.009025,0.03262,0.026332
0.136546,0.0,0.00722,0.03131,0.02303
0.127457,0.0,0.012635,0.036082,0.027053
0.15261,0.0,0.01083,0.051145,0.034079
0.147749,0.0,0.009025,0.032152,0.022869
0.150919,0.0,0.00722,0.041758,0.032652
0.15409,0.0,0.009025,0.037392,0.028108
0.156415,0.0,0.01083,0.041914,0.033347
0.171211,0.0,0.009025,0.037984,0.029002
0.146903,4.1e-05,0.01083,0.032683,0.024669
0.167618,0.0,0.00722,0.044876,0.034042
0.13718,5e-06,0.009025,0.03892,0.02961
0.129148,0.0,0.005415,0.031154,0.024048
0.170154,0.0,0.009025,0.051737,0.032043
0.174382,0.0,0.00722,0.035146,0.025898
0.160431,0.0,0.009025,0.030094,0.024532
0.168675,0.0,0.005415,0.044408,0.033235
0.148806,0.0,0.009025,0.039013,0.031336
0.147749,0.0,0.00722,0.044876,0.033794
0.176073,3.1e-05,0.016245,0.047028,0.033496
0.162545,0.0,0.005415,0.030219,0.024371
0.145635,0.0,0.009025,0.038296,0.029821
0.158529,0.0,0.032491,0.047402,0.034005
0.147749,2.6e-05,0.012635,0.037205,0.024545
0.133164,0.0,0.005415,0.039637,0.029622
0.165081,0.0,0.005415,0.041103,0.031559
0.14479,0.0,0.00722,0.037392,0.02884
0.147749,0.0,0.005415,0.045781,0.035197
0.155358,7.7e-05,0.032491,0.034335,0.025799
0.147749,0.0,0.01083,0.04628,0.033471
0.130416,0.0,0.01083,0.039543,0.029598
0.148172,0.0,0.00722,0.032714,0.02519
0.146481,5.2e-05,0.016245,0.040697,0.030355
0.172691,5e-06,0.012635,0.130138,0.116404
0.156627,0.0,0.009025,0.044845,0.031596
0.151765,0.0,0.009025,0.032246,0.024358
0.174382,0.0,0.005415,0.045344,0.034713
0.173748,0.0,0.00722,0.045126,0.037705
0.165081,0.0,0.037906,0.036051,0.026928
0.159163,0.0,0.01444,0.032464,0.024358
0.125766,0.0,0.00722,0.046591,0.034291
0.135489,0.0,0.00361,0.032527,0.024123
0.142465,0.0,0.00722,0.047558,0.035718
0.165504,0.0,0.00722,0.03839,0.028902
0.163602,0.0,0.005415,0.039731,0.02966
0.181991,0.0,0.00722,0.033119,0.024296
0.167195,0.0,0.037906,0.046248,0.033657
0.146692,0.0,0.009025,0.041882,0.033794
0.181357,0.0,0.01083,0.039013,0.030318
0.14331,0.0,0.01083,0.039232,0.02925
0.185373,0.0,0.009025,0.038608,0.029486
0.171211,0.0,0.01083,0.03736,0.028977
0.177975,0.0,0.01083,0.03131,0.024545
0.178186,0.0,0.00722,0.051269,0.033993
0.174382,0.0,0.009025,0.0305,0.024296
0.161065,0.0,0.009025,0.046435,0.035607
0.148383,0.0,0.00722,0.028504,0.022397
0.149228,0.0,0.00722,0.045032,0.035482
0.166772,0.0,0.021661,0.045937,0.034079
0.141619,0.0,0.00722,0.037953,0.029262
0.151976,0.0,0.00722,0.035271,0.028853
0.174804,0.0,0.00722,0.034866,0.026295
0.18643,0.0,0.00722,0.042444,0.032317
0.178398,0.0,0.009025,0.042506,0.029374
0.162545,0.0,0.00722,0.038234,0.029113
0.155358,0.0,0.005415,0.036986,0.02884
0.158952,0.0,0.005415,0.03499,0.028878
0.139928,0.0,0.086643,0.045874,0.036128
0.119214,0.0,0.00722,0.033587,0.024321
0.139505,0.0,0.00722,0.045687,0.033943
0.131051,0.0,0.00722,0.037236,0.029014
0.172479,0.0,0.00722,0.027974,0.023924
0.185373,0.0,0.00722,0.047808,0.03367
0.173748,2.6e-05,0.012635,0.036924,0.02272
0.160854,0.0,0.005415,0.033899,0.023936
0.179032,0.0,0.005415,0.047122,0.034129
0.168675,0.0,0.009025,0.035895,0.026978
0.145635,0.0,0.00722,0.037454,0.030864
0.146058,5e-06,0.00361,0.039356,0.029312
0.125132,0.0,0.01083,0.049585,0.034626
0.158106,0.0,0.00722,0.032558,0.024557
0.142676,0.0,0.00722,0.049991,0.036823
0.155358,0.0,0.00722,0.034959,0.026916
0.1803,0.0,0.009025,0.032963,0.024781
0.136969,0.076284,0.377256,0.041321,0.029076
0.149651,0.317075,0.277978,0.049679,0.035346
0.160854,0.384284,0.115523,0.032308,0.02411
0.142253,0.0,0.00722,0.045905,0.035569
0.127669,0.0,0.00722,0.036986,0.029473
0.134855,0.0,0.012635,0.036207,0.028654
0.127669,0.0,0.005415,0.046966,0.033546
0.134644,0.0,0.005415,0.036861,0.026047
0.142465,0.0,0.009025,0.099607,0.092455
0.156204,0.0,0.00722,0.056415,0.038673
0.150919,0.0,0.018051,0.035676,0.028443
0.193405,0.0,0.01083,0.037485,0.028654
0.170788,0.0,0.009025,0.03736,0.028927
0.16635,0.0,0.01083,0.044689,0.035023
0.162968,0.0,0.00722,0.040541,0.028542
0.167195,0.0,0.016245,0.033712,0.024507
0.150919,0.0,0.00722,0.03418,0.028729
0.146269,0.0,0.01444,0.046404,0.034253
0.136758,0.0,0.00722,0.034398,0.02411
0.138449,0.0,0.009025,0.04918,0.033248
0.148172,0.0,0.00722,0.038857,0.028865
0.160854,0.0,0.00722,0.03287,0.023551
0.167829,0.0,0.012635,0.029814,0.024296
0.14944,0.0,0.00722,0.058691,0.045241
0.144367,0.0,0.005415,0.034055,0.025823
0.136123,0.0,0.005415,0.039699,0.028803
0.152399,0.0,0.009025,0.037236,0.028257
0.148172,0.0,0.00722,0.029315,0.023763
0.147115,0.0,0.00722,0.045001,0.033111
0.162122,2.6e-05,0.055957,0.041633,0.028604
0.161277,0.0,0.009025,0.036955,0.028207
0.190657,0.0,0.00722,0.032776,0.023998
0.180089,0.0,0.005415,0.045562,0.034502
0.169732,0.0,0.034296,0.039793,0.032987
0.178398,0.0,0.012635,0.035957,0.026072
0.18495,0.0,0.01083,0.030843,0.023142
0.184528,0.0,0.009025,0.050739,0.038176
0.151976,0.0,0.01083,0.037984,0.028654
0.132953,0.0,0.01083,0.024793,0.01907
0.149651,0.0,0.009025,0.053826,0.038363
0.138871,0.0,0.01083,0.037859,0.027884
0.170154,0.0,0.01083,0.038015,0.029002
0.125978,0.0,0.00722,0.037766,0.028381
0.143099,0.0,0.032491,0.044315,0.034874
0.136123,0.0,0.009025,0.034616,0.028182
0.124921,0.0,0.01083,0.032527,0.023254
0.148383,0.0,0.005415,0.044471,0.033856
0.159374,0.0,0.009025,0.031498,0.023365
0.152188,0.0,0.00722,0.032558,0.024557
0.133376,5e-06,0.016245,0.051207,0.032478
0.162968,0.0,0.00722,0.036518,0.028071
0.149651,0.0,0.00722,0.03839,0.027971
0.14479,0.0,0.009025,0.032152,0.023316
0.139505,0.0,0.005415,0.053359,0.040237
0.134432,0.0,0.00722,0.038078,0.028493
0.124709,0.0,0.018051,0.039356,0.028729
0.154301,0.0,0.00722,0.027631,0.021503
0.136546,0.0,0.005415,0.045625,0.033285
0.142465,0.0,0.00722,0.037922,0.028815
0.163602,0.0,0.00722,0.035333,0.02406
0.161065,0.0,0.005415,0.049211,0.033012
0.151554,0.0,0.00722,0.03814,0.028915
0.137392,0.0,0.028881,0.035614,0.028294
0.186007,0.0,0.009025,0.041352,0.032677
0.177975,0.0,0.01083,0.034273,0.025774
0.145847,7.7e-05,0.025271,0.084077,0.070121
