load_1,disk_r,disk_svc,disk_w,disk_wb
0.135593,0.0,0.081081,0.055062,0.137504
0.102754,0.0,0.081081,0.047366,0.159721
0.052966,0.0,0.054054,0.047581,0.175164
0.037076,0.0,0.081081,0.046388,0.171417
0.051907,0.0,0.054054,0.044083,0.228568
0.085805,0.0,0.081081,0.034764,0.155369
0.075212,0.0,0.081081,0.047422,0.159835
0.086864,0.0,0.067568,0.048633,0.14163
0.0625,0.000122,0.081081,0.043662,0.159192
0.09428,0.0,0.094595,0.046618,0.171871
0.059322,0.0,0.108108,0.057507,0.156694
0.045551,0.0,0.067568,0.05314,0.164907
0.066737,0.0,0.108108,0.057966,0.154801
0.087924,0.0,0.094595,0.048483,0.160895
0.10911,0.0,0.094595,0.045014,0.140797
0.095339,0.0,0.067568,0.067584,0.158397
0.083686,0.000122,0.094595,0.053846,0.195753
0.090042,0.000122,0.081081,0.059925,0.162182
0.108051,0.000122,0.081081,0.058531,0.223648
0.165254,0.0,0.108108,0.06786,0.16907
0.072034,0.0,0.081081,0.077913,0.15764
0.076271,0.0,0.121622,0.066293,0.176791
0.079449,0.000122,0.121622,0.064297,0.142992
0.047669,0.002602,0.121622,0.072007,0.145263
0.0625,0.0,0.148649,0.070875,0.176186
0.125,0.0,0.135135,0.0915,0.158321
0.080508,0.000122,0.081081,0.046664,0.144658
0.102754,0.0,0.108108,0.082163,0.191174
0.084746,0.000244,0.094595,0.087287,0.157148
0.092161,0.0,0.162162,0.060481,0.160213
0.077331,0.0,0.108108,0.118321,0.158586
0.059322,0.000122,0.162162,0.055539,0.162219
0.161017,0.000366,0.148649,0.098467,0.161462
0.174788,0.000244,0.121622,0.110587,0.140343
0.119703,0.000244,0.162162,0.057451,0.263881
0.073093,0.000489,0.121622,0.11789,0.142084
0.092161,0.0,0.162162,0.084267,0.177889
0.072034,0.000489,0.135135,0.09583,0.157829
0.076271,0.000244,0.148649,0.095578,0.157791
0.087924,0.000122,0.135135,0.069272,0.16256
0.110169,0.000122,0.162162,0.085833,0.177586
0.052966,0.0,0.108108,0.109596,0.161576
0.049788,0.000244,0.081081,0.056549,0.141668
0.036017,0.000122,0.121622,0.105495,0.17471
0.047669,0.000122,0.162162,0.096686,0.160895
0.125,0.000244,0.094595,0.069697,0.158775
0.076271,0.0,0.094595,0.101366,0.148632
0.069915,0.000366,0.081081,0.079081,0.159684
0.060381,0.000489,0.094595,0.052458,0.157943
0.135593,0.000244,0.094595,0.093647,0.248325
0.135593,0.000244,0.121622,0.068411,0.157299
0.087924,0.0,0.162162,0.091154,0.179516
0.10911,0.000122,0.121622,0.086591,0.332841
0.190678,0.000122,0.094595,0.050573,0.157375
0.180085,0.000244,0.135135,0.086133,0.161084
0.10911,0.000122,0.135135,0.106131,0.186291
0.098517,0.0,0.081081,0.086974,0.160743
0.097458,0.000366,0.108108,0.050012,0.159684
0.072034,0.0,0.108108,0.074794,0.156504
0.088983,0.000244,0.094595,0.077482,0.144885
0.146186,0.0,0.108108,0.092263,0.172741
0.09322,0.000122,0.121622,0.078534,0.159835
0.09428,0.0,0.067568,0.072821,0.144014
0.227754,0.000489,0.108108,0.074022,0.172401
0.167373,0.002467,0.094595,0.072535,0.232732
0.209746,0.000366,0.121622,0.093647,0.157148
0.123941,0.000733,0.121622,0.074083,0.16063
0.127119,0.0,0.081081,0.047768,0.173877
0.133475,0.000122,0.108108,0.078104,0.140305
0.106992,0.000122,0.081081,0.074551,0.178684
0.116525,0.000122,0.175676,0.059429,0.045381
0.153602,0.0,0.067568,0.076243,0.118277
0.092161,0.000244,0.121622,0.068341,0.170206
0.14089,0.0,0.135135,0.072138,0.173612
0.149364,0.000122,0.148649,0.068552,0.145793
0.205508,0.000122,0.094595,0.101039,0.158737
0.121822,0.0,0.108108,0.0742,0.196889
0.101695,0.000244,0.121622,0.074485,0.159192
0.129237,0.000366,0.081081,0.072727,0.162825
0.103814,0.000122,0.081081,0.079502,0.251694
0.076271,0.000244,0.121622,0.088527,0.155937
0.060381,0.000244,0.081081,0.076145,0.160327
0.079449,0.000366,0.148649,0.069066,0.140078
0.072034,0.000244,0.121622,0.066775,0.173953
0.076271,0.000122,0.067568,0.06641,0.161311
0.104873,0.000366,0.094595,0.054604,0.155255
0.068856,0.000122,0.094595,0.073929,0.145642
0.04661,0.000366,0.094595,0.073966,0.174861
0.091102,0.000122,0.081081,0.06541,0.159608
0.056144,0.000122,0.121622,0.074915,0.160743
0.085805,0.000122,0.135135,0.057213,0.140419
0.039195,0.000366,0.094595,0.083393,0.162409
0.07839,0.000244,0.094595,0.0667,0.175202
0.074153,0.0,0.081081,0.067345,0.14197
0.063559,0.000611,0.135135,0.066359,0.265357
0.139831,0.000244,0.067568,0.048628,0.15711
0.21822,0.000244,0.108108,0.068538,0.160138
0.152542,0.000855,0.121622,0.070614,0.157526
0.102754,0.000122,0.094595,0.065358,0.156996
0.059322,0.0,0.108108,0.074513,0.161235
0.083686,0.000611,0.081081,0.087194,0.174937
0.106992,0.000122,0.108108,0.070155,0.162371
0.125,0.000122,0.081081,0.066938,0.155445
0.110169,0.0,0.094595,0.067766,0.157261
0.059322,0.0,0.081081,0.065573,0.161008
0.119703,0.000366,0.108108,0.048577,0.124446
0.165254,0.0,0.108108,0.070702,0.195829
0.115466,0.000122,0.094595,0.072157,0.159608
0.076271,0.000122,0.121622,0.067472,0.1696
0.055085,0.000244,0.121622,0.080447,0.219068
0.119703,0.000244,0.121622,0.099856,0.172287
0.085805,0.000244,0.121622,0.07261,0.161614
0.151483,0.0,0.094595,0.067995,0.157337
0.191737,0.000366,0.094595,0.0641,0.317361
0.096398,0.000366,0.121622,0.066462,0.159419
0.09428,0.0,0.121622,0.052635,0.184096
0.066737,0.000122,0.108108,0.080891,0.173347
0.055085,0.000244,0.121622,0.072563,0.145755
0.038136,0.0,0.094595,0.065554,0.173233
0.134534,0.000366,0.121622,0.045107,0.162144
0.15678,0.000244,0.148649,0.091996,0.138072
0.115466,0.000122,0.108108,0.06886,0.174747
0.111229,0.0,0.081081,0.067369,0.13811
0.085805,0.000122,0.094595,0.067897,0.241323
0.148305,0.000489,0.108108,0.067855,0.189811
0.085805,0.000122,0.067568,0.049362,0.157451
0.090042,0.000611,0.094595,0.069459,0.15711
0.113347,0.0,0.081081,0.071904,0.162333
0.070975,0.0,0.162162,0.067027,0.141516
0.051907,0.000122,0.108108,0.066256,0.178911
0.153602,0.000244,0.108108,0.090374,0.140684
0.133475,0.000366,0.108108,0.070464,0.17558
0.118644,0.0,0.081081,0.063132,0.144658
0.128178,0.000366,0.067568,0.066317,0.173423
0.074153,0.000122,0.135135,0.034699,0.162447
0.123941,0.0,0.094595,0.084566,0.157413
0.118644,0.000244,0.135135,0.073386,0.162484
0.115466,0.000366,0.081081,0.075392,0.166042
0.132415,0.000366,0.067568,0.090299,0.162825
0.079449,0.000122,0.094595,0.081756,0.264487
0.15572,0.000244,0.094595,0.086212,0.140721
0.084746,0.000122,0.108108,0.08012,0.158889
0.104873,0.000244,0.094595,0.079713,0.176526
0.173729,0.002724,0.108108,0.076281,0.161273
0.157839,0.000366,0.094595,0.074724,0.158548
0.088983,0.000122,0.081081,0.054753,0.141289
0.143008,0.0,0.081081,0.080966,0.175315
0.083686,0.000122,0.081081,0.086062,0.161235
0.054025,0.0,0.081081,0.071053,0.157223
0.186441,0.000122,0.108108,0.081513,0.160478
0.208686,0.000366,0.121622,0.050578,0.157451
0.135593,0.000366,0.108108,0.074911,0.143711
0.115466,0.0,0.094595,0.069066,0.182014
0.10911,0.000122,0.121622,0.066172,0.125279
0.125,0.0,0.081081,0.067972,0.263503
0.085805,0.000611,0.108108,0.08358,0.174445
0.059322,0.000122,0.067568,0.071582,0.15817
0.106992,0.0,0.121622,0.069347,0.159986
0.092161,0.0,0.121622,0.068028,0.140192
0.139831,0.000366,0.081081,0.077431,0.175959
0.167373,0.000489,0.081081,0.07896,0.159078
0.165254,0.000244,0.094595,0.071511,0.174823
0.10911,0.000244,0.094595,0.066658,0.156883
0.063559,0.000122,0.108108,0.068215,0.142311
0.065678,0.0,0.108108,0.065106,0.174482
0.134534,0.000244,0.108108,0.05011,0.156694
0.118644,0.000122,0.135135,0.069019,0.155369
0.105932,0.0,0.081081,0.069594,0.16714
0.128178,0.000122,0.094595,0.065227,0.152719
0.090042,0.000244,0.108108,0.06858,0.230612
0.083686,0.000122,0.108108,0.077726,0.171038
0.115466,0.000244,0.121622,0.07059,0.156466
0.179025,0.0,0.108108,0.066125,0.301995
0.169492,0.000244,0.108108,0.065924,0.172022
0.168432,0.000122,0.067568,0.064418,0.175239
0.098517,0.000244,0.135135,0.08076,0.168162
0.09322,0.000366,0.094595,0.069702,0.173536
0.097458,0.000366,0.081081,0.06793,0.143825
0.07839,0.000122,0.108108,0.063058,0.172022
0.104873,0.000489,0.094595,0.068061,0.158624
0.15572,0.000611,0.121622,0.084622,0.154612
0.15678,0.000733,0.067568,0.074018,0.156731
0.119703,0.000122,0.094595,0.06692,0.146853
0.121822,0.000122,0.121622,0.066359,0.200901
0.097458,0.001111,0.094595,0.062094,0.201696
0.113347,0.001857,0.135135,0.048226,0.170962
0.120763,0.000122,0.094595,0.06374,0.157186
0.057203,0.0,0.148649,0.068379,0.15957
0.115466,0.000122,0.094595,0.063034,0.155369
0.097458,0.0,0.094595,0.066644,0.162257
0.066737,0.000244,0.094595,0.071142,0.155747
0.189619,0.000122,0.108108,0.067785,0.142652
0.086864,0.000122,0.121622,0.063567,0.172666
0.092161,0.0,0.094595,0.063357,0.156656
0.106992,0.000122,0.108108,0.063455,0.157791
0.117585,0.000122,0.108108,0.079423,0.156807
0.059322,0.000122,0.081081,0.072316,0.175845
0.059322,0.000122,0.081081,0.070342,0.163847
0.069915,0.000611,0.135135,0.068121,0.144885
0.145127,0.000122,0.094595,0.043377,0.26055
0.121822,0.0,0.108108,0.084515,0.160895
0.072034,0.000122,0.094595,0.088382,0.156164
0.112288,0.000122,0.094595,0.072942,0.142879
0.092161,0.000366,0.094595,0.076089,0.171417
0.087924,0.000122,0.081081,0.064142,0.139699
0.095339,0.000244,0.121622,0.07925,0.177662
0.064619,0.000366,0.162162,0.069758,0.156694
0.080508,0.0,0.094595,0.068949,0.143674
0.064619,0.000611,0.148649,0.066836,0.172174
0.152542,0.0,0.121622,0.074813,0.140684
0.072034,0.000122,0.094595,0.052439,0.177359
0.058263,0.000122,0.108108,0.075939,0.140078
0.081568,0.000122,0.148649,0.065475,0.179706
0.070975,0.0,0.121622,0.073101,0.197608
0.127119,0.0,0.067568,0.073662,0.186632
0.066737,0.0,0.121622,0.086474,0.176905
0.097458,0.000122,0.108108,0.071437,0.120775
0.119703,0.0,0.081081,0.074934,0.191174
0.076271,0.000122,0.094595,0.067093,0.156277
0.048729,0.0,0.108108,0.077029,0.155596
0.0625,0.0,0.121622,0.057554,0.144733
0.075212,0.0,0.067568,0.071371,0.17153
0.067797,0.0,0.094595,0.069763,0.161008
0.034958,0.000122,0.081081,0.073971,0.154725
0.047669,0.0,0.121622,0.063689,0.171379
0.066737,0.0,0.067568,0.047763,0.127891
0.059322,0.0,0.148649,0.069576,0.188184
0.072034,0.0,0.081081,0.068121,0.16502
0.066737,0.0,0.094595,0.066808,0.360319
0.066737,0.0,0.081081,0.070684,0.184853
0.059322,0.0,0.081081,0.0809,0.17206
0.066737,0.0,0.081081,0.076388,0.172136
0.059322,0.0,0.081081,0.068477,0.161311
0.044492,0.0,0.121622,0.071577,0.124711
0.059322,0.0,0.108108,0.039478,0.188411
0.055085,0.0,0.108108,0.071965,0.117407
0.044492,0.000122,0.108108,0.080723,0.104197
0.076271,0.000122,0.121622,0.074495,0.145528
0.051907,0.0,0.108108,0.067308,0.172817
0.095339,0.000733,0.135135,0.06952,0.126074
0.057203,0.0,0.108108,0.050503,0.194996
0.042373,0.0,0.094595,0.086885,0.153401
0.058263,0.0,0.108108,0.068781,0.163355
0.068856,0.0,0.108108,0.040128,0.154044
0.040254,0.0,0.067568,0.075654,0.215662
0.044492,0.0,0.108108,0.075505,0.192309
0.128178,0.000122,0.094595,0.087582,0.14163
0.075212,0.0,0.094595,0.075406,0.17751
0.065678,0.0,0.094595,0.067771,0.156504
0.087924,0.0,0.108108,0.040188,0.15957
0.138771,0.0,0.121622,0.077005,0.159797
0.145127,0.0,0.108108,0.08386,0.144885
0.131356,0.0,0.094595,0.07074,0.17558
0.15678,0.000122,0.135135,0.070871,0.141176
0.119703,0.000122,0.108108,0.073845,0.157488
0.118644,0.0,0.067568,0.045879,0.161879
0.106992,0.000122,0.081081,0.086278,0.193104
0.087924,0.000122,0.108108,0.075121,0.15007
0.044492,0.000366,0.081081,0.071539,0.180955
0.125,0.000366,0.094595,0.074794,0.215245
0.096398,0.000244,0.121622,0.074654,0.190757
0.099576,0.0,0.121622,0.089303,0.157678
0.100636,0.000366,0.081081,0.075635,0.144014
0.069915,0.000733,0.094595,0.070833,0.17452
0.09428,0.000122,0.094595,0.052565,0.157829
0.075212,0.002589,0.148649,0.080335,0.141441
0.069915,0.000244,0.094595,0.077599,0.172249
0.073093,0.000122,0.081081,0.0871,0.144317
0.084746,0.000244,0.121622,0.06778,0.171947
0.07839,0.0,0.081081,0.040782,0.146701
0.210805,0.000122,0.108108,0.08119,0.169903
0.130297,0.000244,0.094595,0.092295,0.139699
0.15572,0.000122,0.108108,0.075065,0.163355
0.144068,0.0,0.108108,0.071222,0.232391
0.198093,0.000366,0.121622,0.077431,0.185572
0.102754,0.000244,0.067568,0.047889,0.142954
0.127119,0.000122,0.081081,0.079264,0.157678
0.106992,0.0,0.108108,0.074462,0.175883
0.088983,0.000366,0.135135,0.096167,0.123917
0.07839,0.000122,0.094595,0.044027,0.173688
0.084746,0.000122,0.148649,0.090397,0.179403
0.104873,0.000244,0.081081,0.055272,0.173574
0.198093,0.000122,0.081081,0.083107,0.15605
0.126059,0.000122,0.094595,0.073428,0.160138
0.09322,0.000122,0.135135,0.071535,0.142576
0.076271,0.0,0.067568,0.074256,0.177813
0.082627,0.000122,0.108108,0.07686,0.158964
0.057203,0.000122,0.081081,0.084042,0.161538
0.15572,0.000122,0.067568,0.068514,0.221188
0.134534,0.000244,0.148649,0.049488,0.184891
0.083686,0.000122,0.081081,0.078792,0.143976
0.116525,0.000122,0.094595,0.080077,0.174407
0.131356,0.000122,0.081081,0.073896,0.316453
0.136653,0.0,0.081081,0.071577,0.145074
0.104873,0.000122,0.121622,0.078689,0.175466
0.068856,0.000122,0.121622,0.081377,0.161008
0.085805,0.0,0.108108,0.08264,0.201166
0.113347,0.000366,0.094595,0.076042,0.144393
0.086864,0.0,0.108108,0.070356,0.177245
0.080508,0.000244,0.121622,0.042615,0.143598
0.194915,0.0,0.108108,0.086095,0.161425
0.115466,0.000244,0.094595,0.08112,0.159419
0.118644,0.000122,0.067568,0.070964,0.159986
0.072034,0.0,0.067568,0.073414,0.206919
0.09428,0.002345,0.108108,0.072404,0.184626
0.07839,0.000244,0.108108,0.046159,0.178608
0.143008,0.000122,0.108108,0.084856,0.143106
0.058263,0.000244,0.081081,0.073251,0.19019
0.069915,0.000122,0.135135,0.070254,0.147572
0.07839,0.000489,0.108108,0.072105,0.174217
0.085805,0.000244,0.135135,0.077225,0.16116
0.115466,0.000611,0.121622,0.081831,0.158813
0.09322,0.000244,0.081081,0.07262,0.14409
0.082627,0.000122,0.094595,0.076285,0.176413
0.076271,0.0,0.067568,0.072199,0.140192
0.177966,0.000366,0.135135,0.046711,0.180235
0.114407,0.000244,0.067568,0.096934,0.148518
0.096398,0.000244,0.108108,0.090177,0.183907
0.090042,0.000122,0.108108,0.082341,0.186291
0.157839,0.0,0.067568,0.086221,0.247871
0.126059,0.000244,0.148649,0.054852,0.16449
0.134534,0.0,0.135135,0.08617,0.162976
0.111229,0.0,0.094595,0.07398,0.157791
0.126059,0.000244,0.108108,0.073616,0.164907
0.067797,0.000489,0.148649,0.037149,0.142917
0.104873,0.000366,0.135135,0.089812,0.18103
0.096398,0.000244,0.121622,0.091019,0.16203
0.129237,0.0,0.121622,0.094722,0.158662
0.091102,0.000366,0.067568,0.049993,0.147837
0.080508,0.000244,0.135135,0.078156,0.177435
0.047669,0.0,0.081081,0.078319,0.148178
0.037076,0.000122,0.067568,0.105677,0.161652
0.07839,0.000244,0.081081,0.038664,0.180879
0.102754,0.0,0.121622,0.077913,0.22221
0.100636,0.000244,0.108108,0.075874,0.172476
0.123941,0.000122,0.108108,0.074901,0.164831
0.180085,0.000122,0.108108,0.085885,0.179668
0.161017,0.000489,0.094595,0.074481,0.158132
0.091102,0.000366,0.094595,0.069347,0.164717
0.148305,0.000122,0.135135,0.076669,0.14462
0.198093,0.0,0.108108,0.046702,0.16801
0.177966,0.0,0.094595,0.069707,0.177737
0.138771,0.000122,0.094595,0.069809,0.176829
0.114407,0.0,0.094595,0.067612,0.164377
0.096398,0.000122,0.162162,0.068958,0.143901
0.104873,0.000122,0.121622,0.070768,0.182431
0.147246,0.0,0.094595,0.077118,0.161841
0.150424,0.000122,0.054054,0.071497,0.164907
0.204449,0.000244,0.108108,0.066681,0.369479
0.202331,0.000122,0.081081,0.069707,0.218955
0.184322,0.0,0.148649,0.081864,0.163166
0.143008,0.000244,0.094595,0.072236,0.145907
0.095339,0.0,0.054054,0.030799,0.175996
0.101695,0.000489,0.121622,0.070684,0.165096
0.076271,0.0,0.121622,0.064133,0.147042
0.095339,0.000122,0.081081,0.065868,0.165626
0.080508,0.000122,0.081081,0.073508,0.159797
0.115466,0.000366,0.081081,0.067336,0.184361
0.158898,0.000244,0.081081,0.061472,0.180463
0.137712,0.000855,0.094595,0.063492,0.159986
0.083686,0.000122,0.108108,0.040221,0.166307
0.085805,0.0,0.108108,0.07644,0.157526
0.183263,0.000122,0.081081,0.061603,0.148102
0.138771,0.000122,0.094595,0.06295,0.234775
0.09322,0.000122,0.094595,0.059233,0.187994
0.091102,0.000122,0.094595,0.063661,0.163582
0.100636,0.000244,0.094595,0.06613,0.159986
0.04661,0.0,0.067568,0.062394,0.160024
0.154661,0.000244,0.094595,0.059027,0.146777
0.112288,0.000244,0.108108,0.060177,0.1601
0.096398,0.000244,0.148649,0.073428,0.174974
0.090042,0.000244,0.067568,0.074929,0.149729
0.112288,0.000122,0.108108,0.061454,0.157602
0.079449,0.000122,0.081081,0.058681,0.162295
0.104873,0.0,0.094595,0.052556,0.175088
0.09322,0.000489,0.148649,0.033815,0.159381
0.086864,0.000244,0.094595,0.06504,0.184399
0.073093,0.000489,0.121622,0.06446,0.147345
0.082627,0.000122,0.094595,0.055819,0.19598
0.165254,0.0,0.067568,0.060832,0.231937
0.108051,0.0,0.081081,0.063539,0.142652
0.113347,0.000366,0.108108,0.067878,0.178646
0.118644,0.000244,0.094595,0.054791,0.156845
0.117585,0.002846,0.108108,0.058026,0.163014
0.082627,0.000122,0.108108,0.053617,0.143257
0.060381,0.000122,0.067568,0.055048,0.172666
0.126059,0.000122,0.067568,0.062941,0.130162
0.132415,0.000122,0.108108,0.05841,0.194467
0.137712,0.000122,0.081081,0.053884,0.145831
0.09428,0.000244,0.094595,0.053921,0.173461
0.066737,0.0,0.094595,0.054262,0.158283
0.060381,0.000244,0.081081,0.059378,0.161311
0.138771,0.000122,0.067568,0.068757,0.162447
0.113347,0.0,0.094595,0.05199,0.164074
0.213983,0.000122,0.094595,0.05047,0.198327
0.121822,0.000366,0.094595,0.053103,0.204421
0.114407,0.000366,0.067568,0.057054,0.160176
0.064619,0.0,0.108108,0.053407,0.158851
0.059322,0.0,0.054054,0.048259,0.11805
0.043432,0.0,0.094595,0.029668,0.076076
0.042373,0.0,0.094595,0.056189,0.175466
0.043432,0.0,0.081081,0.068112,0.145339
0.04661,0.000122,0.094595,0.039351,0.174331
0.074153,0.000122,0.108108,0.050583,0.161803
0.069915,0.0,0.054054,0.043868,0.158056
0.101695,0.0,0.094595,0.047609,0.156845
0.070975,0.0,0.081081,0.056236,0.146209
0.157839,0.000366,0.094595,0.052009,0.177662
0.088983,0.0,0.108108,0.044719,0.189925
0.084746,0.0,0.081081,0.046954,0.219371
0.060381,0.000122,0.067568,0.04694,0.152719
0.037076,0.0,0.081081,0.054506,0.161273
0.070975,0.000122,0.081081,0.046122,0.332917
0.059322,0.000244,0.067568,0.044976,0.127966
0.060381,0.0,0.108108,0.040305,0.174293
0.044492,0.000122,0.081081,0.048572,0.197835
0.0625,0.0,0.054054,0.055338,0.146058
0.127119,0.0,0.121622,0.046837,0.173915
0.084746,0.000122,0.081081,0.055632,0.129026
0.091102,0.000244,0.094595,0.033352,0.190114
0.047669,0.0,0.081081,0.053912,0.123462
0.029661,0.000122,0.094595,0.059663,0.19352
0.098517,0.0,0.054054,0.052663,0.159646
0.075212,0.000122,0.081081,0.034984,0.219522
0.045551,0.000122,0.054054,0.046272,0.184096
0.043432,0.002333,0.121622,0.031412,0.141895
0.051907,0.000122,0.054054,0.047151,0.175391
0.096398,0.000122,0.067568,0.058438,0.156845
0.068856,0.0,0.054054,0.047118,0.158321
0.106992,0.000122,0.081081,0.048268,0.142122
0.099576,0.016513,0.135135,0.038795,0.173953
0.144068,0.000366,0.148649,0.053037,0.161425
0.090042,0.000244,0.067568,0.055399,0.163317
0.087924,0.0,0.067568,0.045173,0.139283
0.058263,0.0,0.067568,0.042171,0.152757
0.065678,0.000122,0.108108,0.050391,0.172476
0.074153,0.0,0.081081,0.043971,0.179024
0.057203,0.000122,0.054054,0.066719,0.161425
0.067797,0.001966,0.094595,0.047001,0.222437
0.042373,0.0,0.054054,0.031052,0.167897
0.04661,0.0,0.067568,0.050639,0.17119
0.041314,0.0,0.054054,0.043676,0.162295
0.040254,0.0,0.054054,0.056409,0.152682
0.099576,0.000366,0.094595,0.044392,0.126036
0.0625,0.0,0.054054,0.039029,0.156807
0.077331,0.0,0.081081,0.029883,0.171909
0.057203,0.0,0.067568,0.047492,0.174142
0.032839,0.0,0.054054,0.050265,0.139056
0.073093,0.0,0.067568,0.042344,0.174785
0.060381,0.0,0.054054,0.031702,0.15446
0.037076,0.0,0.081081,0.044228,0.155369
0.067797,0.0,0.067568,0.044097,0.1587
0.057203,0.0,0.054054,0.049802,0.158056
0.091102,0.0,0.067568,0.042274,0.217743
0.110169,0.0,0.054054,0.037621,0.150184
0.086864,0.0,0.067568,0.04672,0.170243
0.056144,0.0,0.054054,0.03815,0.174596
0.044492,0.0,0.040541,0.047698,0.153703
0.075212,0.0,0.067568,0.037135,0.13864
0.068856,0.0,0.067568,0.023842,0.159229
0.073093,0.000122,0.040541,0.059953,0.185307
0.069915,0.0,0.054054,0.038538,0.141668
0.034958,0.0,0.040541,0.048502,0.137088
0.0625,0.0,0.054054,0.038767,0.170395
0.063559,0.0,0.054054,0.03194,0.174974
0.042373,0.0,0.067568,0.039683,0.154915
0.059322,0.0,0.054054,0.033198,0.156088
0.079449,0.0,0.054054,0.058817,0.141781
0.04661,0.0,0.054054,0.035924,0.374967
0.040254,0.0,0.067568,0.038823,0.1981
0.049788,0.0,0.040541,0.021172,0.168654
0.063559,0.000122,0.094595,0.036195,0.141554
0.041314,0.0,0.040541,0.044205,0.152303
0.126059,0.0,0.027027,0.032726,0.169486
0.074153,0.000122,0.054054,0.032562,0.143333
0.075212,0.0,0.054054,0.024342,0.161349
0.067797,0.0,0.040541,0.047267,0.177094
0.127119,0.0,0.027027,0.042171,0.151281
0.055085,0.0,0.040541,0.032151,0.168919
0.045551,0.0,0.081081,0.020784,0.141403
0.059322,0.0,0.054054,0.035433,0.168843
0.069915,0.0,0.040541,0.032183,0.156694
0.099576,0.0,0.040541,0.037444,0.157791
0.052966,0.000122,0.040541,0.03194,0.178494
0.052966,0.000122,0.054054,0.030435,0.217024
0.050847,0.0,0.054054,0.032034,0.136747
0.060381,0.0,0.040541,0.028321,0.17259
0.084746,0.0,0.040541,0.0406,0.15166
0.040254,0.0,0.054054,0.028429,0.152076
0.127119,0.0,0.054054,0.03353,0.158927
0.081568,0.0,0.040541,0.018773,0.149843
0.048729,0.0,0.040541,0.03159,0.142765
0.018008,0.0,0.027027,0.03648,0.134703
0.01589,0.000122,0.040541,0.028209,0.183566
0.037076,0.0,0.040541,0.038196,0.155331
0.040254,0.0,0.027027,0.029485,0.153098
0.023305,0.0,0.027027,0.028597,0.175164
0.03178,0.000122,0.027027,0.043845,0.156921
0.019068,0.000244,0.054054,0.030711,0.142462
0.075212,0.0,0.040541,0.031678,0.212899
0.038136,0.000122,0.040541,0.029878,0.181182
0.042373,0.0,0.040541,0.028237,0.154952
0.042373,0.0,0.040541,0.023084,0.167405
0.082627,0.000489,0.054054,0.029504,0.151508
0.045551,0.0,0.027027,0.029593,0.141857
0.050847,0.0,0.040541,0.027293,0.151962
0.033898,0.0,0.027027,0.039379,0.172552
0.049788,0.0,0.027027,0.036719,0.135574
0.045551,0.0,0.054054,0.023842,0.150373
0.059322,0.0,0.040541,0.026086,0.172211
0.041314,0.0,0.054054,0.023454,0.151319
0.090042,0.0,0.027027,0.025492,0.139435
0.063559,0.0,0.040541,0.035779,0.170168
0.04661,0.0,0.027027,0.026376,0.182582
0.032839,0.000122,0.054054,0.023243,0.20972
0.023305,0.000122,0.054054,0.025184,0.135082
0.034958,0.000122,0.040541,0.025703,0.155823
0.048729,0.0,0.040541,0.03793,0.16748
0.055085,0.000244,0.040541,0.023168,0.150941
0.038136,0.0,0.027027,0.023192,0.155066
0.047669,0.0,0.067568,0.014448,0.168578
0.051907,0.0,0.040541,0.023945,0.13951
0.028602,0.0,0.027027,0.036448,0.167329
0.019068,0.0,0.027027,0.025142,0.135536
0.007415,0.0,0.027027,0.026058,0.153968
0.016949,0.0,0.027027,0.042704,0.168692
0.022246,0.0,0.040541,0.020134,0.123387
0.011653,0.0,0.040541,0.033446,0.170357
0.016949,0.0,0.054054,0.039347,0.134439
0.010593,0.0,0.040541,0.024828,0.2727
0.04661,0.0,0.040541,0.019685,0.135271
0.032839,0.0,0.027027,0.032427,0.172211
0.032839,0.000122,0.027027,0.032604,0.325007
0.020127,0.0,0.040541,0.022383,0.15007
0.013771,0.0,0.027027,0.002184,0.138488
0.024364,0.0,0.027027,0.022715,0.19299
0.009534,0.0,0.108108,0.017132,0.137466
0.003178,0.0,0.027027,0.044177,0.154423
0.069915,0.0,0.013514,0.033497,0.164528
0.057203,0.0,0.027027,0.02921,0.15446
0.059322,0.0,0.027027,0.01103,0.13353
0.070975,0.0,0.040541,0.022762,0.171871
0.033898,0.0,0.027027,0.033516,0.153249
0.024364,0.0,0.013514,0.02502,0.163468
0.041314,0.0,0.027027,0.035559,0.227736
0.027542,0.0,0.027027,0.028952,0.135044
0.022246,0.0,0.027027,0.011881,0.167064
0.034958,0.0,0.013514,0.048053,0.138223
0.042373,0.0,0.013514,0.032595,0.166723
0.044492,0.0,0.027027,0.031655,0.155558
0.055085,0.000122,0.040541,0.008926,0.150486
0.038136,0.0,0.027027,0.034157,0.15007
0.045551,0.000122,0.013514,0.044649,0.153514
0.028602,0.0,0.013514,0.033287,0.149692
0.026483,0.0,0.027027,0.030963,0.155217
0.022246,0.0,0.040541,0.036452,0.133265
0.059322,0.0,0.013514,0.029817,0.170508
0.044492,0.000122,0.013514,0.051457,0.173536
0.045551,0.000244,0.027027,0.033984,0.155142
0.037076,0.0,0.027027,0.029107,0.211461
0.029661,0.0,0.054054,0.024155,0.178949
0.029661,0.000122,0.027027,0.03123,0.136899
0.029661,0.0,0.013514,0.043835,0.150638
0.023305,0.0,0.013514,0.031664,0.166383
0.008475,0.0,0.027027,0.032057,0.152984
0.003178,0.0,0.027027,0.035391,0.151395
0.01589,0.0,0.027027,0.020354,0.135574
0.023305,0.0,0.027027,0.048525,0.154044
0.034958,0.000122,0.027027,0.029668,0.149654
